edad;trabajo;civil;educacion;defecto;deposito;propiedad;prestamo;contacto;dia;mes;duracion;campaña;pdias;previo;presultado;y
50;tecnico;soltero;terciaria;no;339;si;no;desconocido;5;may;2;3;-1;0;desconocido;no
32;collar azul;casado;secundaria;no;1331;si;no;desconocido;5;may;286;2;-1;0;desconocido;no
40;independiente;casado;secundaria;no;672;si;no;desconocido;5;may;164;2;-1;0;desconocido;no
37;gerente;casado;terciaria;no;58;si;no;desconocido;5;may;98;2;-1;0;desconocido;no
54;tecnico;soltero;desconocido;no;447;si;no;desconocido;5;may;742;2;-1;0;desconocido;no
24;estudiante;soltero;secundaria;no;423;si;no;desconocido;5;may;226;3;-1;0;desconocido;no
54;gerente;casado;terciaria;no;0;no;no;desconocido;5;may;120;2;-1;0;desconocido;no
34;tecnico;casado;secundaria;no;19;si;no;desconocido;5;may;362;4;-1;0;desconocido;no
56;tecnico;divorciado;primaria;no;13;si;no;desconocido;5;may;357;2;-1;0;desconocido;no
31;collar azul;soltero;secundaria;no;3;si;no;desconocido;5;may;200;2;-1;0;desconocido;no
24;estudiante;soltero;secundaria;no;82;si;no;desconocido;5;may;204;2;-1;0;desconocido;no
42;collar azul;divorciado;primaria;no;28;si;no;desconocido;5;may;126;3;-1;0;desconocido;no
57;tecnico;casado;secundaria;no;792;si;no;desconocido;5;may;65;2;-1;0;desconocido;no
42;collar azul;casado;desconocido;no;408;si;no;desconocido;5;may;107;2;-1;0;desconocido;no
51;administrativo;casado;secundaria;no;531;si;no;desconocido;5;may;267;2;-1;0;desconocido;no
57;jubilado;casado;secundaria;no;211;si;no;desconocido;5;may;248;2;-1;0;desconocido;no
36;servicios;soltero;secundaria;no;62;si;no;desconocido;5;may;215;2;-1;0;desconocido;no
53;servicios;casado;desconocido;no;257;si;no;desconocido;5;may;209;2;-1;0;desconocido;no
50;tecnico;casado;secundaria;no;1234;si;no;desconocido;5;may;205;2;-1;0;desconocido;no
54;gerente;casado;terciaria;no;313;si;no;desconocido;5;may;83;2;-1;0;desconocido;no
55;collar azul;casado;secundaria;no;89;si;no;desconocido;5;may;106;3;-1;0;desconocido;no
44;collar azul;casado;secundaria;no;129;si;si;desconocido;5;may;189;2;-1;0;desconocido;no
43;gerente;casado;desconocido;no;0;si;no;desconocido;5;may;105;2;-1;0;desconocido;no
56;administrativo;casado;secundaria;no;353;si;no;desconocido;5;may;106;2;-1;0;desconocido;no
54;tecnico;casado;desconocido;no;851;si;no;desconocido;5;may;108;2;-1;0;desconocido;no
55;servicios;divorciado;primaria;no;96;si;si;desconocido;5;may;311;2;-1;0;desconocido;no
37;servicios;divorciado;secundaria;no;398;si;si;desconocido;5;may;214;2;-1;0;desconocido;no
33;administrativo;soltero;terciaria;no;193;no;no;desconocido;5;may;132;2;-1;0;desconocido;no
46;administrativo;casado;secundaria;no;-358;si;no;desconocido;5;may;358;2;-1;0;desconocido;no
36;collar azul;casado;secundaria;no;539;si;si;desconocido;5;may;453;2;-1;0;desconocido;no
51;tecnico;soltero;secundaria;no;0;si;no;desconocido;5;may;364;2;-1;0;desconocido;no
40;jubilado;soltero;primaria;no;0;no;no;desconocido;5;may;136;2;-1;0;desconocido;no
42;collar azul;casado;secundaria;no;490;si;no;desconocido;5;may;386;2;-1;0;desconocido;no
51;collar azul;casado;secundaria;no;0;si;no;desconocido;5;may;173;2;-1;0;desconocido;no
49;collar azul;casado;desconocido;no;403;si;no;desconocido;5;may;241;2;-1;0;desconocido;no
48;gerente;casado;secundaria;no;161;si;no;desconocido;5;may;224;3;-1;0;desconocido;no
32;tecnico;divorciado;terciaria;no;2558;no;no;desconocido;5;may;148;2;-1;0;desconocido;no
31;administrativo;soltero;secundaria;no;98;si;no;desconocido;5;may;196;2;-1;0;desconocido;no
55;gerente;soltero;terciaria;no;115;no;no;desconocido;5;may;111;4;-1;0;desconocido;no
40;collar azul;soltero;secundaria;no;436;si;no;desconocido;5;may;231;3;-1;0;desconocido;no
47;tecnico;casado;terciaria;no;831;si;no;desconocido;5;may;316;3;-1;0;desconocido;no
57;tecnico;casado;desconocido;no;206;si;no;desconocido;5;may;216;3;-1;0;desconocido;no
41;collar azul;casado;secundaria;no;290;si;no;desconocido;5;may;240;2;-1;0;desconocido;no
48;collar azul;casado;secundaria;no;1;no;no;desconocido;5;may;669;3;-1;0;desconocido;no
42;collar azul;casado;desconocido;no;57;si;no;desconocido;5;may;425;2;-1;0;desconocido;no
30;collar azul;soltero;secundaria;no;-457;si;no;desconocido;5;may;143;2;-1;0;desconocido;no
58;gerente;soltero;terciaria;no;1387;si;no;desconocido;5;may;174;5;-1;0;desconocido;no
45;gerente;divorciado;terciaria;no;24598;si;no;desconocido;5;may;313;3;-1;0;desconocido;no
49;collar azul;casado;secundaria;no;30;si;no;desconocido;5;may;135;4;-1;0;desconocido;no
42;administrativo;soltero;secundaria;no;1022;si;no;desconocido;5;may;146;2;-1;0;desconocido;no
53;tecnico;casado;secundaria;no;56;si;si;desconocido;5;may;152;2;-1;0;desconocido;no
51;administrativo;soltero;secundaria;si;-2;no;no;desconocido;5;may;402;3;-1;0;desconocido;no
32;servicios;soltero;secundaria;no;121;si;no;desconocido;5;may;213;2;-1;0;desconocido;no
41;collar azul;soltero;secundaria;no;842;si;no;desconocido;5;may;144;3;-1;0;desconocido;no
43;gerente;divorciado;secundaria;no;693;si;no;desconocido;5;may;124;3;-1;0;desconocido;no
40;collar azul;divorciado;secundaria;no;-333;si;no;desconocido;5;may;183;2;-1;0;desconocido;no
50;collar azul;casado;primaria;no;1533;si;no;desconocido;5;may;325;2;-1;0;desconocido;no
34;gerente;casado;terciaria;no;46;si;no;desconocido;5;may;39;4;-1;0;desconocido;no
53;servicios;casado;desconocido;no;18;no;no;desconocido;5;may;503;2;-1;0;desconocido;no
45;tecnico;casado;secundaria;no;44;si;no;desconocido;5;may;95;4;-1;0;desconocido;no
39;collar azul;casado;primaria;no;-100;si;no;desconocido;5;may;680;2;-1;0;desconocido;no
44;servicios;casado;terciaria;no;510;si;no;desconocido;5;may;421;4;-1;0;desconocido;no
55;gerente;casado;terciaria;no;685;si;no;desconocido;5;may;174;3;-1;0;desconocido;no
46;gerente;soltero;terciaria;no;187;si;no;desconocido;5;may;113;2;-1;0;desconocido;no
45;collar azul;casado;secundaria;no;66;si;no;desconocido;5;may;808;2;-1;0;desconocido;no
34;administrativo;casado;secundaria;no;560;si;no;desconocido;5;may;198;3;-1;0;desconocido;no
36;collar azul;casado;secundaria;no;0;si;no;desconocido;5;may;195;2;-1;0;desconocido;no
59;desconocido;divorciado;desconocido;no;27;no;no;desconocido;5;may;347;3;-1;0;desconocido;no
31;administrativo;soltero;secundaria;no;12;si;no;desconocido;5;may;208;2;-1;0;desconocido;no
44;collar azul;soltero;secundaria;no;34;si;no;desconocido;5;may;404;4;-1;0;desconocido;no
33;emprendedor;soltero;terciaria;no;1068;si;no;desconocido;5;may;396;2;-1;0;desconocido;no
40;collar azul;casado;secundaria;no;211;si;no;desconocido;5;may;216;4;-1;0;desconocido;no
46;administrativo;soltero;terciaria;no;377;si;no;desconocido;5;may;98;2;-1;0;desconocido;no
48;gerente;casado;terciaria;no;263;si;no;desconocido;5;may;350;2;-1;0;desconocido;no
42;servicios;casado;secundaria;no;1263;si;no;desconocido;6;may;114;2;-1;0;desconocido;no
27;servicios;casado;secundaria;no;8;si;no;desconocido;6;may;88;3;-1;0;desconocido;no
48;administrativo;casado;secundaria;no;126;si;si;desconocido;6;may;379;2;-1;0;desconocido;no
59;administrativo;casado;secundaria;no;230;si;no;desconocido;6;may;190;3;-1;0;desconocido;no
46;tecnico;casado;terciaria;no;841;si;no;desconocido;6;may;158;1;-1;0;desconocido;no
38;administrativo;divorciado;secundaria;no;308;si;no;desconocido;6;may;102;1;-1;0;desconocido;no
43;gerente;divorciado;terciaria;no;1;si;no;desconocido;6;may;306;1;-1;0;desconocido;no
38;administrativo;divorciado;terciaria;no;86;si;no;desconocido;6;may;218;1;-1;0;desconocido;no
23;estudiante;soltero;secundaria;no;157;si;no;desconocido;6;may;54;1;-1;0;desconocido;no
34;servicios;casado;secundaria;no;22;si;no;desconocido;6;may;344;1;-1;0;desconocido;no
38;administrativo;casado;secundaria;no;46;si;si;desconocido;6;may;195;1;-1;0;desconocido;no
37;collar azul;casado;secundaria;no;1293;no;no;desconocido;6;may;652;1;-1;0;desconocido;no
25;administrativo;soltero;secundaria;no;122;si;no;desconocido;6;may;286;1;-1;0;desconocido;no
48;collar azul;casado;desconocido;no;131;si;no;desconocido;6;may;189;1;-1;0;desconocido;no
49;collar azul;soltero;secundaria;no;143;si;no;desconocido;6;may;83;1;-1;0;desconocido;no
38;administrativo;soltero;secundaria;no;393;no;no;desconocido;6;may;184;2;-1;0;desconocido;no
43;collar azul;casado;primaria;no;98;si;no;desconocido;6;may;235;1;-1;0;desconocido;no
33;gerente;casado;terciaria;no;0;si;no;desconocido;6;may;290;1;-1;0;desconocido;no
55;collar azul;casado;secundaria;no;224;si;no;desconocido;6;may;232;1;-1;0;desconocido;no
38;collar azul;casado;secundaria;no;757;si;no;desconocido;6;may;133;1;-1;0;desconocido;no
49;servicios;casado;secundaria;no;245;si;si;desconocido;6;may;318;1;-1;0;desconocido;no
40;gerente;casado;secundaria;no;8486;no;no;desconocido;6;may;260;3;-1;0;desconocido;no
43;administrativo;casado;desconocido;no;350;no;no;desconocido;6;may;437;1;-1;0;desconocido;no
38;collar azul;casado;secundaria;no;20;si;no;desconocido;6;may;402;1;-1;0;desconocido;no
58;servicios;casado;secundaria;no;1667;si;si;desconocido;6;may;85;1;-1;0;desconocido;no
57;tecnico;casado;desconocido;no;345;si;no;desconocido;6;may;125;1;-1;0;desconocido;no
32;desempleado;casado;secundaria;no;10;si;no;desconocido;6;may;501;4;-1;0;desconocido;no
56;gerente;casado;terciaria;no;830;si;si;desconocido;6;may;1201;1;-1;0;desconocido;si
58;collar azul;divorciado;desconocido;no;29;si;no;desconocido;6;may;253;1;-1;0;desconocido;no
60;jubilado;divorciado;secundaria;no;545;si;no;desconocido;6;may;1030;1;-1;0;desconocido;si
37;tecnico;casado;terciaria;no;8730;si;no;desconocido;6;may;149;1;-1;0;desconocido;no
46;tecnico;divorciado;terciaria;no;477;si;no;desconocido;6;may;114;1;-1;0;desconocido;no
27;administrativo;casado;secundaria;no;4;si;no;desconocido;6;may;243;1;-1;0;desconocido;no
43;collar azul;casado;secundaria;no;1205;si;no;desconocido;6;may;769;2;-1;0;desconocido;no
32;tecnico;soltero;secundaria;no;0;si;si;desconocido;6;may;135;3;-1;0;desconocido;no
40;administrativo;soltero;secundaria;no;263;si;no;desconocido;6;may;231;1;-1;0;desconocido;no
38;administrativo;casado;secundaria;no;1;no;no;desconocido;6;may;76;1;-1;0;desconocido;no
34;collar azul;casado;secundaria;no;283;no;si;desconocido;6;may;199;1;-1;0;desconocido;no
47;collar azul;casado;primaria;no;206;si;no;desconocido;6;may;152;1;-1;0;desconocido;no
42;empleada domestica;casado;primaria;no;17;si;no;desconocido;6;may;124;1;-1;0;desconocido;no
48;tecnico;casado;secundaria;no;141;si;si;desconocido;6;may;424;1;-1;0;desconocido;no
29;independiente;soltero;terciaria;no;16;si;no;desconocido;6;may;43;1;-1;0;desconocido;no
50;servicios;casado;secundaria;no;206;si;no;desconocido;6;may;154;1;-1;0;desconocido;no
52;tecnico;casado;desconocido;no;7;no;no;desconocido;6;may;203;2;-1;0;desconocido;no
50;gerente;casado;terciaria;no;0;no;no;desconocido;6;may;326;1;-1;0;desconocido;no
58;jubilado;casado;terciaria;no;0;no;no;desconocido;6;may;393;1;-1;0;desconocido;no
46;collar azul;divorciado;primaria;no;1927;si;no;desconocido;6;may;241;3;-1;0;desconocido;no
38;tecnico;casado;secundaria;no;284;si;no;desconocido;6;may;483;1;-1;0;desconocido;no
46;collar azul;casado;secundaria;no;1660;si;no;desconocido;6;may;259;1;-1;0;desconocido;no
32;servicios;soltero;secundaria;no;406;si;no;desconocido;6;may;227;1;-1;0;desconocido;no
51;collar azul;casado;primaria;no;230;si;no;desconocido;6;may;673;1;-1;0;desconocido;no
39;administrativo;soltero;secundaria;no;-25;si;no;desconocido;6;may;576;1;-1;0;desconocido;no
48;administrativo;casado;secundaria;no;182;si;no;desconocido;6;may;180;2;-1;0;desconocido;no
36;emprendedor;casado;terciaria;no;1169;si;no;desconocido;6;may;168;2;-1;0;desconocido;no
34;administrativo;divorciado;secundaria;no;67;si;no;desconocido;6;may;90;1;-1;0;desconocido;no
40;tecnico;casado;secundaria;no;77;no;no;desconocido;6;may;505;1;-1;0;desconocido;no
43;desempleado;casado;secundaria;no;0;si;no;desconocido;6;may;245;1;-1;0;desconocido;no
52;collar azul;divorciado;primaria;no;55;si;si;desconocido;6;may;186;1;-1;0;desconocido;no
33;tecnico;casado;secundaria;si;72;si;no;desconocido;6;may;623;1;-1;0;desconocido;no
49;gerente;soltero;terciaria;no;163;si;no;desconocido;6;may;496;3;-1;0;desconocido;no
32;gerente;soltero;terciaria;no;151;si;no;desconocido;6;may;118;1;-1;0;desconocido;no
39;administrativo;soltero;secundaria;no;113;si;no;desconocido;6;may;342;1;-1;0;desconocido;no
40;collar azul;casado;secundaria;no;0;si;no;desconocido;6;may;225;1;-1;0;desconocido;no
38;tecnico;soltero;terciaria;no;9;si;no;desconocido;6;may;185;3;-1;0;desconocido;no
43;gerente;casado;secundaria;no;375;si;no;desconocido;6;may;196;2;-1;0;desconocido;no
39;servicios;casado;secundaria;no;1142;si;no;desconocido;6;may;276;1;-1;0;desconocido;no
54;collar azul;casado;primaria;no;2102;si;no;desconocido;6;may;76;1;-1;0;desconocido;no
38;tecnico;soltero;terciaria;no;4325;si;no;desconocido;6;may;87;1;-1;0;desconocido;no
40;collar azul;casado;secundaria;no;217;si;no;desconocido;6;may;195;1;-1;0;desconocido;no
55;administrativo;casado;secundaria;no;131;si;no;desconocido;6;may;744;1;-1;0;desconocido;no
42;gerente;casado;terciaria;no;1680;si;no;desconocido;6;may;765;1;-1;0;desconocido;no
39;collar azul;casado;secundaria;no;0;si;no;desconocido;6;may;262;1;-1;0;desconocido;no
40;collar azul;casado;primaria;no;46;si;no;desconocido;6;may;119;1;-1;0;desconocido;no
32;collar azul;casado;secundaria;no;320;si;no;desconocido;6;may;198;2;-1;0;desconocido;no
55;administrativo;casado;secundaria;no;183;si;no;desconocido;6;may;150;1;-1;0;desconocido;no
45;collar azul;casado;secundaria;no;39;no;no;desconocido;6;may;241;1;-1;0;desconocido;no
35;gerente;soltero;terciaria;no;560;si;no;desconocido;6;may;181;1;-1;0;desconocido;no
58;tecnico;divorciado;secundaria;no;469;no;no;desconocido;6;may;196;1;-1;0;desconocido;no
35;administrativo;casado;secundaria;no;530;si;no;desconocido;6;may;149;1;-1;0;desconocido;no
49;servicios;casado;primaria;no;61;si;no;desconocido;6;may;246;1;-1;0;desconocido;no
34;tecnico;soltero;terciaria;no;242;si;no;desconocido;6;may;112;1;-1;0;desconocido;no
36;collar azul;casado;secundaria;no;139;si;no;desconocido;6;may;309;2;-1;0;desconocido;no
24;independiente;soltero;secundaria;no;0;si;no;desconocido;6;may;278;1;-1;0;desconocido;no
34;tecnico;casado;secundaria;no;367;si;no;desconocido;6;may;140;1;-1;0;desconocido;no
51;administrativo;divorciado;secundaria;no;228;si;no;desconocido;6;may;136;1;-1;0;desconocido;no
39;tecnico;soltero;desconocido;no;45248;si;no;desconocido;6;may;1623;1;-1;0;desconocido;si
50;independiente;casado;desconocido;no;-84;si;no;desconocido;6;may;101;1;-1;0;desconocido;no
32;servicios;soltero;secundaria;no;310;si;no;desconocido;6;may;144;1;-1;0;desconocido;no
42;collar azul;casado;desconocido;no;132;si;no;desconocido;6;may;238;1;-1;0;desconocido;no
50;tecnico;casado;secundaria;no;797;si;no;desconocido;6;may;354;1;-1;0;desconocido;no
40;servicios;casado;secundaria;no;71;no;no;desconocido;6;may;79;1;-1;0;desconocido;no
46;gerente;divorciado;desconocido;no;2;si;no;desconocido;6;may;187;1;-1;0;desconocido;no
37;gerente;casado;terciaria;no;231;si;si;desconocido;6;may;451;2;-1;0;desconocido;no
34;collar azul;casado;secundaria;no;270;si;si;desconocido;6;may;159;1;-1;0;desconocido;no
44;collar azul;casado;secundaria;no;274;si;si;desconocido;6;may;409;1;-1;0;desconocido;no
40;administrativo;soltero;secundaria;no;-109;si;si;desconocido;6;may;170;1;-1;0;desconocido;no
37;tecnico;casado;secundaria;no;1;si;no;desconocido;6;may;608;1;-1;0;desconocido;si
33;collar azul;soltero;secundaria;si;-60;no;no;desconocido;6;may;243;1;-1;0;desconocido;no
35;collar azul;casado;secundaria;no;89;si;no;desconocido;6;may;145;2;-1;0;desconocido;no
58;collar azul;divorciado;secundaria;no;-11;no;no;desconocido;6;may;112;1;-1;0;desconocido;no
39;collar azul;casado;primaria;no;0;si;no;desconocido;6;may;262;2;-1;0;desconocido;no
43;collar azul;casado;secundaria;no;-509;si;no;desconocido;6;may;124;1;-1;0;desconocido;no
39;desempleado;casado;primaria;no;408;si;no;desconocido;6;may;53;1;-1;0;desconocido;no
36;servicios;soltero;primaria;no;58;si;no;desconocido;6;may;134;1;-1;0;desconocido;no
57;jubilado;soltero;secundaria;no;1640;no;si;desconocido;6;may;204;4;-1;0;desconocido;no
36;administrativo;soltero;secundaria;no;20;si;no;desconocido;6;may;186;1;-1;0;desconocido;no
50;collar azul;casado;primaria;no;71;si;no;desconocido;6;may;678;1;-1;0;desconocido;no
55;collar azul;casado;secundaria;no;52;si;no;desconocido;6;may;182;1;-1;0;desconocido;no
44;independiente;casado;terciaria;no;292;si;no;desconocido;6;may;162;1;-1;0;desconocido;no
44;servicios;divorciado;secundaria;no;424;si;no;desconocido;6;may;27;1;-1;0;desconocido;no
39;empleada domestica;soltero;primaria;no;109;si;no;desconocido;6;may;699;3;-1;0;desconocido;no
46;collar azul;casado;desconocido;no;1044;si;no;desconocido;6;may;43;1;-1;0;desconocido;no
39;collar azul;casado;secundaria;no;983;si;no;desconocido;6;may;97;1;-1;0;desconocido;no
34;administrativo;casado;secundaria;no;869;no;no;desconocido;6;may;1677;1;-1;0;desconocido;si
40;collar azul;casado;primaria;no;668;si;no;desconocido;6;may;283;2;-1;0;desconocido;no
50;gerente;casado;terciaria;no;964;si;no;desconocido;6;may;323;1;-1;0;desconocido;no
31;gerente;soltero;secundaria;no;301;si;no;desconocido;6;may;82;1;-1;0;desconocido;no
37;administrativo;soltero;secundaria;no;140;si;no;desconocido;6;may;310;1;-1;0;desconocido;no
39;gerente;soltero;secundaria;no;1877;si;no;desconocido;6;may;185;1;-1;0;desconocido;no
51;collar azul;casado;primaria;no;1127;si;no;desconocido;6;may;47;1;-1;0;desconocido;no
41;tecnico;casado;secundaria;no;871;si;no;desconocido;6;may;145;1;-1;0;desconocido;no
41;tecnico;casado;secundaria;no;767;si;si;desconocido;6;may;204;1;-1;0;desconocido;no
43;collar azul;casado;secundaria;no;0;no;no;desconocido;6;may;187;1;-1;0;desconocido;no
30;servicios;soltero;secundaria;no;209;si;no;desconocido;6;may;30;2;-1;0;desconocido;no
54;gerente;divorciado;primaria;no;0;no;no;desconocido;6;may;472;1;-1;0;desconocido;no
43;collar azul;divorciado;secundaria;no;110;si;si;desconocido;6;may;448;1;-1;0;desconocido;no
59;gerente;divorciado;terciaria;no;-76;si;si;desconocido;6;may;264;1;-1;0;desconocido;no
47;tecnico;casado;desconocido;no;178;si;no;desconocido;6;may;169;1;-1;0;desconocido;no
40;collar azul;casado;primaria;no;-66;si;no;desconocido;6;may;288;1;-1;0;desconocido;no
32;tecnico;casado;secundaria;no;0;si;no;desconocido;6;may;176;2;-1;0;desconocido;no
29;collar azul;casado;secundaria;no;1;si;no;desconocido;6;may;215;1;-1;0;desconocido;no
36;collar azul;casado;secundaria;no;0;si;no;desconocido;6;may;337;1;-1;0;desconocido;no
55;desempleado;casado;terciaria;no;5345;no;no;desconocido;6;may;278;1;-1;0;desconocido;no
30;collar azul;divorciado;secundaria;no;-209;si;no;desconocido;6;may;188;2;-1;0;desconocido;no
39;administrativo;soltero;secundaria;no;0;si;no;desconocido;6;may;174;2;-1;0;desconocido;no
39;collar azul;divorciado;secundaria;no;42;si;no;desconocido;6;may;226;2;-1;0;desconocido;no
50;collar azul;divorciado;secundaria;no;41;si;no;desconocido;6;may;190;1;-1;0;desconocido;no
44;collar azul;casado;secundaria;no;-99;si;no;desconocido;6;may;111;2;-1;0;desconocido;no
37;tecnico;soltero;secundaria;no;17;si;no;desconocido;6;may;164;1;-1;0;desconocido;no
